country_name,type,product,flow,year,value,price,percentChange,change,price_ma,month,quarter,dayofweek,Country Name,Country Code,country_value
Hungary,Balance,Total gas oil production,Consumption Pattern,2021,549.0,73.95,0.653,0.48,71.45,7,3,3,Hungary,HUN,4.12
Hungary,Balance,Total gas oil production,Consumption Pattern,2021,549.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Hungary,HUN,4.12
Hungary,Balance,Total gas oil production,Consumption Pattern,2021,549.0,75.03,9.533,6.53,72.49333333333333,9,3,2,Hungary,HUN,4.12
Hungary,Balance,Total gas oil production,Consumption Pattern,2021,549.0,81.78,8.996,6.75,75.10333333333334,10,4,4,Hungary,HUN,4.12
Hungary,Balance,Total gas oil production,Consumption Pattern,2021,549.0,65.85,-19.479,-15.93,74.22,11,4,0,Hungary,HUN,4.12
Hungary,Balance,Total gas oil production,Consumption Pattern,2021,549.0,74.88,13.713,9.03,74.17,12,4,2,Hungary,HUN,4.12
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,52.2,7.585,3.68,48.68666666666667,1,1,4,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,61.5,17.816,9.3,54.07333333333335,2,1,0,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,63.58,7.471,4.42,61.41333333333333,4,2,3,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,66.93,5.269,3.35,63.223333333333336,5,2,5,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,73.47,9.771,6.54,67.99333333333334,6,2,1,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,73.95,0.653,0.48,71.45,7,3,3,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,75.03,9.533,6.53,72.49333333333333,9,3,2,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,81.78,8.996,6.75,75.10333333333334,10,4,4,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,65.85,-19.479,-15.93,74.22,11,4,0,Iceland,ISL,5.4
Iceland,Balance,Total gas oil production,Consumption Pattern,2021,0.0,74.88,13.713,9.03,74.17,12,4,2,Iceland,ISL,5.4
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,52.2,7.585,3.68,48.68666666666667,1,1,4,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,61.5,17.816,9.3,54.07333333333335,2,1,0,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,63.58,7.471,4.42,61.41333333333333,4,2,3,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,66.93,5.269,3.35,63.223333333333336,5,2,5,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,73.47,9.771,6.54,67.99333333333334,6,2,1,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,73.95,0.653,0.48,71.45,7,3,3,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,75.03,9.533,6.53,72.49333333333333,9,3,2,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,81.78,8.996,6.75,75.10333333333334,10,4,4,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,65.85,-19.479,-15.93,74.22,11,4,0,Ireland,IRL,6.63
Ireland,Balance,Total gas oil production,Consumption Pattern,2021,177.339,74.88,13.713,9.03,74.17,12,4,2,Ireland,IRL,6.63
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,52.2,7.585,3.68,48.68666666666667,1,1,4,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,61.5,17.816,9.3,54.07333333333335,2,1,0,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,63.58,7.471,4.42,61.41333333333333,4,2,3,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,66.93,5.269,3.35,63.223333333333336,5,2,5,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,73.47,9.771,6.54,67.99333333333334,6,2,1,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,73.95,0.653,0.48,71.45,7,3,3,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,75.03,9.533,6.53,72.49333333333333,9,3,2,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,81.78,8.996,6.75,75.10333333333334,10,4,4,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,65.85,-19.479,-15.93,74.22,11,4,0,Israel,ISR,5.05
Israel,Balance,Total gas oil production,Consumption Pattern,2021,0.0,74.88,13.713,9.03,74.17,12,4,2,Israel,ISR,5.05
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,52.2,7.585,3.68,48.68666666666667,1,1,4,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,61.5,17.816,9.3,54.07333333333335,2,1,0,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,63.58,7.471,4.42,61.41333333333333,4,2,3,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,66.93,5.269,3.35,63.223333333333336,5,2,5,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,73.47,9.771,6.54,67.99333333333334,6,2,1,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,73.95,0.653,0.48,71.45,7,3,3,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,75.03,9.533,6.53,72.49333333333333,9,3,2,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,81.78,8.996,6.75,75.10333333333334,10,4,4,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,65.85,-19.479,-15.93,74.22,11,4,0,Italy,ITA,9.83
Italy,Balance,Total gas oil production,Consumption Pattern,2021,1546.033,74.88,13.713,9.03,74.17,12,4,2,Italy,ITA,9.83
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,52.2,7.585,3.68,48.68666666666667,1,1,4,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,61.5,17.816,9.3,54.07333333333335,2,1,0,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,63.58,7.471,4.42,61.41333333333333,4,2,3,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,66.93,5.269,3.35,63.223333333333336,5,2,5,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,73.47,9.771,6.54,67.99333333333334,6,2,1,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,73.95,0.653,0.48,71.45,7,3,3,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,75.03,9.533,6.53,72.49333333333333,9,3,2,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,81.78,8.996,6.75,75.10333333333334,10,4,4,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,65.85,-19.479,-15.93,74.22,11,4,0,Japan,JPN,2.8
Japan,Balance,Total gas oil production,Consumption Pattern,2021,1652.428,74.88,13.713,9.03,74.17,12,4,2,Japan,JPN,2.8
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,52.2,7.585,3.68,48.68666666666667,1,1,4,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,61.5,17.816,9.3,54.07333333333335,2,1,0,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,59.16,-3.805,-2.34,57.620000000000005,3,1,0,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,63.58,7.471,4.42,61.41333333333333,4,2,3,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,66.93,5.269,3.35,63.223333333333336,5,2,5,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,73.47,9.771,6.54,67.99333333333334,6,2,1,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,73.95,0.653,0.48,71.45,7,3,3,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,68.5,-7.37,-5.45,71.97333333333334,8,3,6,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,75.03,9.533,6.53,72.49333333333333,9,3,2,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,81.78,8.996,6.75,75.10333333333334,10,4,4,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,65.85,-19.479,-15.93,74.22,11,4,0,,,
South Korea,Balance,Total gas oil production,Consumption Pattern,2021,877.897,74.88,13.713,9.03,74.17,12,4,2,,,
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,52.2,7.585,3.68,48.68666666666667,1,1,4,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,61.5,17.816,9.3,54.07333333333335,2,1,0,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,63.58,7.471,4.42,61.41333333333333,4,2,3,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,66.93,5.269,3.35,63.223333333333336,5,2,5,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,73.47,9.771,6.54,67.99333333333334,6,2,1,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,73.95,0.653,0.48,71.45,7,3,3,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,75.03,9.533,6.53,72.49333333333333,9,3,2,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,81.78,8.996,6.75,75.10333333333334,10,4,4,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,65.85,-19.479,-15.93,74.22,11,4,0,Latvia,LVA,7.6
Latvia,Balance,Total gas oil production,Consumption Pattern,2021,19.461,74.88,13.713,9.03,74.17,12,4,2,Latvia,LVA,7.6
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,52.2,7.585,3.68,48.68666666666667,1,1,4,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,61.5,17.816,9.3,54.07333333333335,2,1,0,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,63.58,7.471,4.42,61.41333333333333,4,2,3,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,66.93,5.269,3.35,63.223333333333336,5,2,5,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,73.47,9.771,6.54,67.99333333333334,6,2,1,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,73.95,0.653,0.48,71.45,7,3,3,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,75.03,9.533,6.53,72.49333333333333,9,3,2,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,81.78,8.996,6.75,75.10333333333334,10,4,4,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,65.85,-19.479,-15.93,74.22,11,4,0,Lithuania,LTU,7.9
Lithuania,Balance,Total gas oil production,Consumption Pattern,2021,88.9,74.88,13.713,9.03,74.17,12,4,2,Lithuania,LTU,7.9
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,52.2,7.585,3.68,48.68666666666667,1,1,4,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,61.5,17.816,9.3,54.07333333333335,2,1,0,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,63.58,7.471,4.42,61.41333333333333,4,2,3,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,66.93,5.269,3.35,63.223333333333336,5,2,5,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,73.47,9.771,6.54,67.99333333333334,6,2,1,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,73.95,0.653,0.48,71.45,7,3,3,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,75.03,9.533,6.53,72.49333333333333,9,3,2,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,81.78,8.996,6.75,75.10333333333334,10,4,4,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,65.85,-19.479,-15.93,74.22,11,4,0,Luxembourg,LUX,5.23
Luxembourg,Balance,Total gas oil production,Consumption Pattern,2021,5.82,74.88,13.713,9.03,74.17,12,4,2,Luxembourg,LUX,5.23
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,52.2,7.585,3.68,48.68666666666667,1,1,4,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,61.5,17.816,9.3,54.07333333333335,2,1,0,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,63.58,7.471,4.42,61.41333333333333,4,2,3,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,66.93,5.269,3.35,63.223333333333336,5,2,5,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,73.47,9.771,6.54,67.99333333333334,6,2,1,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,73.95,0.653,0.48,71.45,7,3,3,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,75.03,9.533,6.53,72.49333333333333,9,3,2,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,81.78,8.996,6.75,75.10333333333334,10,4,4,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,65.85,-19.479,-15.93,74.22,11,4,0,Mexico,MEX,4.38
Mexico,Balance,Total gas oil production,Consumption Pattern,2021,887.0,74.88,13.713,9.03,74.17,12,4,2,Mexico,MEX,4.38
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,52.2,7.585,3.68,48.68666666666667,1,1,4,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,61.5,17.816,9.3,54.07333333333335,2,1,0,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,63.58,7.471,4.42,61.41333333333333,4,2,3,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,66.93,5.269,3.35,63.223333333333336,5,2,5,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,73.47,9.771,6.54,67.99333333333334,6,2,1,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,73.95,0.653,0.48,71.45,7,3,3,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,75.03,9.533,6.53,72.49333333333333,9,3,2,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,81.78,8.996,6.75,75.10333333333334,10,4,4,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,65.85,-19.479,-15.93,74.22,11,4,0,Netherlands,NLD,4.01
Netherlands,Balance,Total gas oil production,Consumption Pattern,2021,1016.793,74.88,13.713,9.03,74.17,12,4,2,Netherlands,NLD,4.01
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,52.2,7.585,3.68,48.68666666666667,1,1,4,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,61.5,17.816,9.3,54.07333333333335,2,1,0,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,63.58,7.471,4.42,61.41333333333333,4,2,3,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,66.93,5.269,3.35,63.223333333333336,5,2,5,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,73.47,9.771,6.54,67.99333333333334,6,2,1,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,73.95,0.653,0.48,71.45,7,3,3,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,75.03,9.533,6.53,72.49333333333333,9,3,2,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,81.78,8.996,6.75,75.10333333333334,10,4,4,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,65.85,-19.479,-15.93,74.22,11,4,0,Norway,NOR,4.99
Norway,Balance,Total gas oil production,Consumption Pattern,2021,143.382,74.88,13.713,9.03,74.17,12,4,2,Norway,NOR,4.99
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,52.2,7.585,3.68,48.68666666666667,1,1,4,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,61.5,17.816,9.3,54.07333333333335,2,1,0,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,59.16,-3.805,-2.34,57.620000000000005,3,1,0,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,63.58,7.471,4.42,61.41333333333333,4,2,3,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,66.93,5.269,3.35,63.223333333333336,5,2,5,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,73.47,9.771,6.54,67.99333333333334,6,2,1,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,73.95,0.653,0.48,71.45,7,3,3,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,68.5,-7.37,-5.45,71.97333333333334,8,3,6,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,75.03,9.533,6.53,72.49333333333333,9,3,2,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,81.78,8.996,6.75,75.10333333333334,10,4,4,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,65.85,-19.479,-15.93,74.22,11,4,0,New Zealand,NZL,4.12
New Zealand,Balance,Total gas oil production,Consumption Pattern,2021,237.0,74.88,13.713,9.03,74.17,12,4,2,New Zealand,NZL,4.12
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,52.2,7.585,3.68,48.68666666666667,1,1,4,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,61.5,17.816,9.3,54.07333333333335,2,1,0,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,63.58,7.471,4.42,61.41333333333333,4,2,3,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,66.93,5.269,3.35,63.223333333333336,5,2,5,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,73.47,9.771,6.54,67.99333333333334,6,2,1,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,73.95,0.653,0.48,71.45,7,3,3,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,75.03,9.533,6.53,72.49333333333333,9,3,2,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,81.78,8.996,6.75,75.10333333333334,10,4,4,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,65.85,-19.479,-15.93,74.22,11,4,0,Poland,POL,3.37
Poland,Balance,Total gas oil production,Consumption Pattern,2021,750.392,74.88,13.713,9.03,74.17,12,4,2,Poland,POL,3.37
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,52.2,7.585,3.68,48.68666666666667,1,1,4,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,61.5,17.816,9.3,54.07333333333335,2,1,0,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,59.16,-3.805,-2.34,57.620000000000005,3,1,0,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,63.58,7.471,4.42,61.41333333333333,4,2,3,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,66.93,5.269,3.35,63.223333333333336,5,2,5,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,73.47,9.771,6.54,67.99333333333334,6,2,1,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,73.95,0.653,0.48,71.45,7,3,3,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,68.5,-7.37,-5.45,71.97333333333334,8,3,6,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,75.03,9.533,6.53,72.49333333333333,9,3,2,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,81.78,8.996,6.75,75.10333333333334,10,4,4,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,65.85,-19.479,-15.93,74.22,11,4,0,Portugal,PRT,6.65
Portugal,Balance,Total gas oil production,Consumption Pattern,2021,248.965,74.88,13.713,9.03,74.17,12,4,2,Portugal,PRT,6.65
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,52.2,7.585,3.68,48.68666666666667,1,1,4,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,61.5,17.816,9.3,54.07333333333335,2,1,0,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,59.16,-3.805,-2.34,57.620000000000005,3,1,0,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,63.58,7.471,4.42,61.41333333333333,4,2,3,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,66.93,5.269,3.35,63.223333333333336,5,2,5,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,73.47,9.771,6.54,67.99333333333334,6,2,1,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,73.95,0.653,0.48,71.45,7,3,3,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,68.5,-7.37,-5.45,71.97333333333334,8,3,6,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,75.03,9.533,6.53,72.49333333333333,9,3,2,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,81.78,8.996,6.75,75.10333333333334,10,4,4,,,
Slovakia,Balance,Total gas oil production,Consumption Pattern,2021,192.587,65.85,-19.479,-15.93,74.22,11,4,0,,,
